ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge
BP	GO:0030071	regulation of mitotic metaphase/anaphase transition	34	-0.6251199647549348	-2.1729005499072747	1.5047776690993905e-4	0.006288275967977828	0.005400603483219426	1840	tags=44%, list=17%, signal=37%
BP	GO:1902099	regulation of metaphase/anaphase transition of cell cycle	34	-0.6251199647549348	-2.1729005499072747	1.5047776690993905e-4	0.006288275967977828	0.005400603483219426	1840	tags=44%, list=17%, signal=37%
BP	GO:0033048	negative regulation of mitotic sister chromatid segregation	26	-0.6741713715535335	-2.201520477698596	1.514090504759922e-4	0.006288275967977828	0.005400603483219426	1623	tags=50%, list=15%, signal=43%
BP	GO:0007094	mitotic spindle assembly checkpoint	23	-0.6927033501779107	-2.193467399552657	1.5235483440933936e-4	0.006288275967977828	0.005400603483219426	1623	tags=52%, list=15%, signal=44%
BP	GO:0031577	spindle checkpoint	23	-0.6927033501779107	-2.193467399552657	1.5235483440933936e-4	0.006288275967977828	0.005400603483219426	1623	tags=52%, list=15%, signal=44%
BP	GO:0071173	spindle assembly checkpoint	23	-0.6927033501779107	-2.193467399552657	1.5235483440933936e-4	0.006288275967977828	0.005400603483219426	1623	tags=52%, list=15%, signal=44%
BP	GO:0071174	mitotic spindle checkpoint	23	-0.6927033501779107	-2.193467399552657	1.5235483440933936e-4	0.006288275967977828	0.005400603483219426	1623	tags=52%, list=15%, signal=44%
BP	GO:0002790	peptide secretion	346	0.2883029635323648	1.518677953484821	1.5360196610516614e-4	0.006299624938996687	0.005410350398387831	1922	tags=27%, list=18%, signal=23%
CC	GO:0000775	chromosome, centromeric region	126	-0.42452272912463485	-1.893793505462166	1.5884782378481415e-4	0.0064737981014188406	0.005559936738499256	2420	tags=39%, list=23%, signal=30%
BP	GO:0031347	regulation of defense response	470	0.26967360649522387	1.463061920302965	1.6129899456960052e-4	0.0065326092800688206	0.005610445949272882	2159	tags=28%, list=20%, signal=24%
BP	GO:0032103	positive regulation of response to external stimulus	186	0.33567487927358086	1.6438011598702216	1.6655166670632182e-4	0.006606963821435248	0.005674304373607564	2320	tags=36%, list=22%, signal=29%
BP	GO:0033047	regulation of mitotic sister chromatid segregation	43	-0.5739867431085968	-2.1022896460463096	1.672271874245155e-4	0.006606963821435248	0.005674304373607564	1840	tags=42%, list=17%, signal=35%
BP	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	36	-0.612199231529557	-2.1553695110990256	1.6888088268408017e-4	0.006606963821435248	0.005674304373607564	1840	tags=44%, list=17%, signal=37%
BP	GO:0010965	regulation of mitotic sister chromatid separation	36	-0.612199231529557	-2.1553695110990256	1.6888088268408017e-4	0.006606963821435248	0.005674304373607564	1840	tags=44%, list=17%, signal=37%
BP	GO:0044784	metaphase/anaphase transition of cell cycle	36	-0.612199231529557	-2.1553695110990256	1.6888088268408017e-4	0.006606963821435248	0.005674304373607564	1840	tags=44%, list=17%, signal=37%
BP	GO:0019229	regulation of vasoconstriction	31	-0.6375301290780537	-2.1716799307257726	1.692524682651622e-4	0.006606963821435248	0.005674304373607564	564	tags=10%, list=5%, signal=9%
BP	GO:0051783	regulation of nuclear division	118	-0.4245816578333918	-1.8743970776267724	1.773426970277364e-4	0.006857317011225681	0.0058893169328054235	1623	tags=29%, list=15%, signal=25%
BP	GO:0009306	protein secretion	330	0.2896638545761536	1.5180701674648762	1.7778229288362878e-4	0.006857317011225681	0.0058893169328054235	1922	tags=27%, list=18%, signal=23%
BP	GO:2001251	negative regulation of chromosome organization	90	-0.4696454724267987	-1.9823280119463915	1.808972503617945e-4	0.006936178593754013	0.005957046170431688	1623	tags=34%, list=15%, signal=29%
BP	GO:0002532	production of molecular mediator involved in inflammatory response	46	0.5165710257099775	1.9757123865781894	1.9536337587913518e-4	0.007398275613167612	0.006353912145356915	2101	tags=43%, list=20%, signal=35%
BP	GO:0050708	regulation of protein secretion	270	0.3017164484551571	1.5478226624282228	1.9710744819769876e-4	0.007398275613167612	0.006353912145356915	1961	tags=28%, list=18%, signal=23%
BP	GO:0007051	spindle organization	99	-0.45435216932321765	-1.9500891425911857	1.9738730979041057e-4	0.007398275613167612	0.006353912145356915	2256	tags=41%, list=21%, signal=33%
BP	GO:0035710	CD4-positive, alpha-beta T cell activation	59	0.4768857156999335	1.9242343586388682	1.975156915243822e-4	0.007398275613167612	0.006353912145356915	2035	tags=42%, list=19%, signal=35%
BP	GO:0051656	establishment of organelle localization	290	-0.32682728857604904	-1.6249430612916698	2.0035061357375408e-4	0.007461333195160496	0.006408068324043787	1654	tags=22%, list=15%, signal=19%
BP	GO:0030595	leukocyte chemotaxis	105	0.391829720557422	1.7594602529318235	2.0352781546811397e-4	0.007536344252762163	0.0064724905887513905	2317	tags=38%, list=22%, signal=30%
BP	GO:0045841	negative regulation of mitotic metaphase/anaphase transition	25	-0.6669510211002387	-2.156421383651684	2.084162261505523e-4	0.007544900253941783	0.006479838798341489	1623	tags=48%, list=15%, signal=41%
BP	GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	25	-0.6669510211002387	-2.156421383651684	2.084162261505523e-4	0.007544900253941783	0.006479838798341489	1623	tags=48%, list=15%, signal=41%
BP	GO:1905819	negative regulation of chromosome separation	25	-0.6669510211002387	-2.156421383651684	2.084162261505523e-4	0.007544900253941783	0.006479838798341489	1623	tags=48%, list=15%, signal=41%
BP	GO:2000816	negative regulation of mitotic sister chromatid separation	25	-0.6669510211002387	-2.156421383651684	2.084162261505523e-4	0.007544900253941783	0.006479838798341489	1623	tags=48%, list=15%, signal=41%
BP	GO:0002228	natural killer cell mediated immunity	33	0.5779880044368927	2.048341089210408	2.1342894950271055e-4	0.00768344218209758	0.006598823719420064	2252	tags=55%, list=21%, signal=43%
CC	GO:0000779	condensed chromosome, centromeric region	73	-0.4981740349696565	-2.027274348217348	2.1829294913774285e-4	0.007815128786809799	0.006711921035715304	2403	tags=45%, list=22%, signal=35%
BP	GO:0008037	cell recognition	64	0.46692394664913417	1.9152863069961208	2.209407657806942e-4	0.007866462429993948	0.006756008263056857	2321	tags=45%, list=22%, signal=36%
BP	GO:0010001	glial cell differentiation	141	0.35736458632941914	1.6821674607208237	2.317389692250649e-4	0.008205838910264593	0.00704747730970905	2777	tags=43%, list=26%, signal=33%
BP	GO:0007512	adult heart development	11	-0.8235030820545715	-2.129602921906755	2.3343578570594872e-4	0.008220999409644282	0.007060497706106128	238	tags=18%, list=2%, signal=18%
BP	GO:1903901	negative regulation of viral life cycle	57	0.48457124970565296	1.9415950152561827	2.4101665205959684e-4	0.008370238737809333	0.007188669949122474	3089	tags=60%, list=29%, signal=43%
BP	GO:0046634	regulation of alpha-beta T cell activation	61	0.47905339544306186	1.9460356173989968	2.4185392023217975e-4	0.008370238737809333	0.007188669949122474	1740	tags=43%, list=16%, signal=36%
BP	GO:0052547	regulation of peptidase activity	225	0.3154294823378001	1.5830739160631333	2.4207799753080443e-4	0.008370238737809333	0.007188669949122474	2191	tags=32%, list=20%, signal=26%
BP	GO:0043632	modification-dependent macromolecule catabolic process	398	-0.2957742005439238	-1.5191759814441628	2.4284025967718435e-4	0.008370238737809333	0.007188669949122474	2218	tags=28%, list=21%, signal=23%
BP	GO:0046580	negative regulation of Ras protein signal transduction	33	-0.6185638317760703	-2.1352245350825885	2.634153684052081e-4	0.009031384059607135	0.007756485952427377	110	tags=9%, list=1%, signal=9%
BP	GO:0070665	positive regulation of leukocyte proliferation	74	0.4477631832713324	1.8898541604770513	2.6659557451346307e-4	0.009092312225511793	0.007808813309987144	2304	tags=42%, list=21%, signal=33%
BP	GO:0045907	positive regulation of vasoconstriction	13	-0.7885209383708746	-2.140408812124376	2.7117593507273324e-4	0.009200105022362886	0.007901389742240512	2	tags=15%, list=0%, signal=15%
BP	GO:0032743	positive regulation of interleukin-2 production	22	0.637696495321717	2.039421755301624	2.731149814071724e-4	0.00921763062249207	0.007916441374450224	753	tags=36%, list=7%, signal=34%
BP	GO:0032946	positive regulation of mononuclear cell proliferation	71	0.4503938813137609	1.884883671854035	2.88831122664356e-4	0.009693397163869273	0.008325047239339968	2304	tags=42%, list=21%, signal=33%
BP	GO:0045061	thymic T cell selection	15	0.7083631448039471	2.036257081357196	2.902035570664566e-4	0.009693397163869273	0.008325047239339968	1763	tags=80%, list=16%, signal=67%
BP	GO:0048566	embryonic digestive tract development	24	0.6279470326069576	2.057068171766908	2.952091767881242e-4	0.009810028028651512	0.008425214130519908	2937	tags=67%, list=27%, signal=49%
BP	GO:0032677	regulation of interleukin-8 production	40	0.5288326383618581	1.9611667814782667	3.0126315336446383e-4	0.009960128743886356	0.008554126164543076	2101	tags=45%, list=20%, signal=36%
BP	GO:0043368	positive T cell selection	18	0.6759087290707241	2.0449307777257677	3.134927269687343e-4	0.010311841983540094	0.008856190475467264	1763	tags=67%, list=16%, signal=56%
BP	GO:0051310	metaphase plate congression	39	-0.5798193069804751	-2.078202317392465	3.179412369784361e-4	0.010405349573839727	0.008936498245108941	1193	tags=36%, list=11%, signal=32%
BP	GO:0051603	proteolysis involved in cellular protein catabolic process	447	-0.28679244190969694	-1.4880372635420573	3.363013259880853e-4	0.01092421234031394	0.009382116738667937	2218	tags=27%, list=21%, signal=23%
BP	GO:0051306	mitotic sister chromatid separation	38	-0.5844698379828979	-2.0830073252193695	3.371670475405537e-4	0.01092421234031394	0.009382116738667937	1840	tags=45%, list=17%, signal=37%
BP	GO:0002292	T cell differentiation involved in immune response	40	0.5245717753720469	1.9453654440609456	3.4430074670224444e-4	0.011084513600253438	0.009519789376955806	1740	tags=42%, list=16%, signal=36%
BP	GO:0046637	regulation of alpha-beta T cell differentiation	43	0.5172446290982439	1.948598399939303	3.4644032565390613e-4	0.011084513600253438	0.009519789376955806	1740	tags=47%, list=16%, signal=39%
BP	GO:0071216	cellular response to biotic stimulus	138	0.3576968174155656	1.6776143207561287	3.4724633655114936e-4	0.011084513600253438	0.009519789376955806	2132	tags=36%, list=20%, signal=29%
BP	GO:0032653	regulation of interleukin-10 production	28	0.587400605028956	1.9995598951648612	3.611565507424954e-4	0.011472031611820442	0.009852604147448782	1961	tags=50%, list=18%, signal=41%
BP	GO:0042267	natural killer cell mediated cytotoxicity	32	0.5681154782868366	1.9978952600395536	3.8441824705279346e-4	0.012151367028790739	0.010436042475831166	2476	tags=56%, list=23%, signal=43%
BP	GO:0050854	regulation of antigen receptor-mediated signaling pathway	40	0.5228048347109304	1.9388127748834925	3.87338340040025e-4	0.012184235162424086	0.010464270842062404	3099	tags=55%, list=29%, signal=39%
BP	GO:0042102	positive regulation of T cell proliferation	48	0.4905617380417644	1.8933845456447786	3.9127032431962436e-4	0.012248462326527371	0.01051943150103155	970	tags=29%, list=9%, signal=27%
BP	GO:0045933	positive regulation of muscle contraction	29	-0.6303330218432701	-2.11391710435141	3.9603960396039607e-4	0.01233815689261234	0.010596464504750071	940	tags=28%, list=9%, signal=25%
BP	GO:0007017	microtubule-based process	422	-0.2882487271706435	-1.4885612611988788	4.017871492398187e-4	0.012457324052985767	0.010698809660190994	2189	tags=28%, list=20%, signal=23%
BP	GO:0051304	chromosome separation	48	-0.5360585482677817	-2.0099572040716707	4.074224971295233e-4	0.012571894197139577	0.01079720672844005	1623	tags=40%, list=15%, signal=34%
BP	GO:0010498	proteasomal protein catabolic process	303	-0.31313629799815546	-1.5639970827544072	4.164653750687168e-4	0.01279002668457481	0.010984546959283144	2339	tags=30%, list=22%, signal=24%
BP	GO:0050671	positive regulation of lymphocyte proliferation	70	0.4427850304498141	1.8486620029271845	4.213047141780123e-4	0.012877615791856225	0.011059771717274833	2304	tags=41%, list=21%, signal=33%
BP	GO:0046635	positive regulation of alpha-beta T cell activation	39	0.526142149979763	1.9396943863787772	4.2980250574860854e-4	0.01307568186502809	0.01122987817095574	2407	tags=54%, list=22%, signal=42%
BP	GO:0002705	positive regulation of leukocyte mediated immunity	67	0.44828975894258566	1.8564471543176109	4.4264435739105416e-4	0.013403436616327247	0.011511366047843107	2479	tags=46%, list=23%, signal=36%
BP	GO:0032613	interleukin-10 production	29	0.5767236845083771	1.979192644663348	4.470272686633885e-4	0.013473193957854686	0.011571276227286832	1961	tags=48%, list=18%, signal=40%
BP	GO:1902749	regulation of cell cycle G2/M phase transition	146	-0.3822089697594559	-1.7412597078837786	4.569339730408956e-4	0.013693002875530606	0.011760056238292774	1982	tags=31%, list=18%, signal=25%
BP	GO:0002699	positive regulation of immune effector process	119	0.3700785298164627	1.6947561046692683	4.591157430788302e-4	0.013693002875530606	0.011760056238292774	2252	tags=37%, list=21%, signal=30%
CC	GO:0005901	caveola	55	-0.508063609962583	-1.959124694339269	4.6065966463976416e-4	0.013693002875530606	0.011760056238292774	638	tags=20%, list=6%, signal=19%
BP	GO:0006511	ubiquitin-dependent protein catabolic process	387	-0.29223276816757626	-1.4971094082162781	4.707333701262864e-4	0.013928549033873682	0.011962351972399312	2218	tags=28%, list=21%, signal=23%
BP	GO:1903523	negative regulation of blood circulation	24	-0.6611846594781963	-2.1159362270173347	4.754840427555251e-4	0.014005166350253648	0.012028153751428048	564	tags=17%, list=5%, signal=16%
BP	GO:0045776	negative regulation of blood pressure	17	-0.7241917758923294	-2.1201938925957067	4.800675935171672e-4	0.014041856078067048	0.012059664243785004	436	tags=18%, list=4%, signal=17%
BP	GO:0002286	T cell activation involved in immune response	55	0.4709536388051369	1.8731758074736717	4.810635878597044e-4	0.014041856078067048	0.012059664243785004	1799	tags=40%, list=17%, signal=33%
BP	GO:0002819	regulation of adaptive immune response	93	0.3996004168606472	1.7582244374206748	4.932956634826674e-4	0.014334331387299034	0.01231085283376381	2538	tags=44%, list=24%, signal=34%
BP	GO:1901987	regulation of cell cycle phase transition	317	-0.30595346933880724	-1.5362700275290992	4.958841614598829e-4	0.01434522038508947	0.012320204706947375	1982	tags=27%, list=18%, signal=23%
BP	GO:0021782	glial cell development	76	0.4260459870828153	1.8069324155427708	5.114179618882441e-4	0.01472883730238143	0.012649669073698933	2777	tags=49%, list=26%, signal=36%
BP	GO:0002456	T cell mediated immunity	52	0.4780922553828163	1.8794857101225402	5.235145275281389e-4	0.01501050503709	0.012891575719800982	2457	tags=50%, list=23%, signal=39%
BP	GO:0019941	modification-dependent protein catabolic process	391	-0.28922168391065184	-1.482942658900318	5.351756349129123e-4	0.01527726041513512	0.01312067508362888	2218	tags=28%, list=21%, signal=23%
BP	GO:0051225	spindle assembly	63	-0.4904411603596691	-1.9438304644102902	5.481955230698949e-4	0.015580293813565436	0.013380931350279478	2256	tags=46%, list=21%, signal=37%
BP	GO:0070661	leukocyte proliferation	162	0.33436677182822416	1.6058175237327494	5.644269890171915e-4	0.01597155846651267	0.013716963874667396	2304	tags=32%, list=21%, signal=26%
BP	GO:0001909	leukocyte mediated cytotoxicity	52	0.47720185321472214	1.8759853435461038	5.671407381554838e-4	0.015978573840206674	0.013722988936512784	2319	tags=44%, list=22%, signal=35%
BP	GO:0031330	negative regulation of cellular catabolic process	169	-0.36154435303586235	-1.6818926340160645	5.730758544040011e-4	0.016075894097566785	0.013806571165340417	1897	tags=27%, list=18%, signal=22%
BP	GO:0050857	positive regulation of antigen receptor-mediated signaling pathway	15	0.6915715526791225	1.9879880563207522	5.804071141329132e-4	0.016211371118884817	0.013922923831309948	1328	tags=53%, list=12%, signal=47%
BP	GO:0051058	negative regulation of small GTPase mediated signal transduction	39	-0.5619940341282181	-2.014312545348429	5.984776225476444e-4	0.01664435619789157	0.014294787397376989	110	tags=8%, list=1%, signal=8%
BP	GO:0042108	positive regulation of cytokine biosynthetic process	35	0.5401261675209859	1.9419022156963928	6.20466847814459e-4	0.01718215886255425	0.014756672174516624	2754	tags=57%, list=26%, signal=43%
BP	GO:0065004	protein-DNA complex assembly	111	-0.4098510383988696	-1.7914846929137178	6.241195456409708e-4	0.017209764492568044	0.014780380908415734	2540	tags=39%, list=24%, signal=30%
BP	GO:0071824	protein-DNA complex subunit organization	130	-0.38933042950257746	-1.744331316123236	6.358851167555729e-4	0.017459896426169966	0.014995203444632984	2540	tags=37%, list=24%, signal=29%
BP	GO:0043535	regulation of blood vessel endothelial cell migration	70	0.43411335979159293	1.8124571022523208	6.430440374295978e-4	0.01753608652629088	0.015060638314571132	2172	tags=37%, list=20%, signal=30%
BP	GO:0002706	regulation of lymphocyte mediated immunity	72	0.4305669623438132	1.8069665382662536	6.440723137742637e-4	0.01753608652629088	0.015060638314571132	2252	tags=39%, list=21%, signal=31%
BP	GO:0010595	positive regulation of endothelial cell migration	78	0.4174022697452038	1.778186701214434	6.901464891580213e-4	0.018687163048229635	0.01604922531448832	2795	tags=44%, list=26%, signal=32%
BP	GO:0070972	protein localization to endoplasmic reticulum	70	-0.4676442350617851	-1.8884631084399432	6.92117149934431e-4	0.018687163048229635	0.01604922531448832	3368	tags=56%, list=31%, signal=38%
BP	GO:0045662	negative regulation of myoblast differentiation	16	0.6733840902625166	1.9723236439697887	7.071400345250722e-4	0.019013557774782027	0.01632954515192862	1355	tags=50%, list=13%, signal=44%
BP	GO:0009612	response to mechanical stimulus	133	0.3504181976708387	1.6343500668901656	7.160676337429548e-4	0.019174042424191517	0.016467375291861694	2697	tags=40%, list=25%, signal=30%
MF	GO:0042288	MHC class I protein binding	11	0.7601180950210906	1.993784708388951	7.20209066403276e-4	0.01920557510408736	0.016494456721135458	2250	tags=91%, list=21%, signal=72%
BP	GO:0001959	regulation of cytokine-mediated signaling pathway	105	0.37411413466668364	1.679910725173155	7.236544549977386e-4	0.019218364214694042	0.016505440481333237	2157	tags=32%, list=20%, signal=26%
BP	GO:0050727	regulation of inflammatory response	223	0.30243748114018837	1.5153775866418204	7.513330101793505e-4	0.019871991452906905	0.01706679967698486	2101	tags=30%, list=20%, signal=25%
BP	GO:0032637	interleukin-8 production	43	0.5017095114181362	1.8900734704352469	7.578382123679196e-4	0.019962567545301298	0.017144589768032487	2101	tags=42%, list=20%, signal=34%
BP	GO:0042742	defense response to bacterium	79	0.411798345980546	1.7578244248668538	8.021032930796311e-4	0.02099309896526507	0.01802964818540553	2336	tags=42%, list=22%, signal=33%
BP	GO:0048708	astrocyte differentiation	47	0.48199757127084436	1.8519763339267081	8.034395900286633e-4	0.02099309896526507	0.01802964818540553	2384	tags=49%, list=22%, signal=38%
BP	GO:0006986	response to unfolded protein	133	0.34945349111831303	1.6298506766497913	8.084634574517231e-4	0.021039530940912314	0.01806952567976014	2172	tags=32%, list=20%, signal=26%
BP	GO:1902106	negative regulation of leukocyte differentiation	61	0.45042702513283783	1.829748087135222	8.135086407809683e-4	0.021086143969042702	0.01810955866866939	1818	tags=38%, list=17%, signal=32%
BP	GO:0042094	interleukin-2 biosynthetic process	15	0.6786789308689701	1.9509269914548648	8.29153020189876e-4	0.021406022194543413	0.01838428189450147	364	tags=40%, list=3%, signal=39%
BP	GO:0050707	regulation of cytokine secretion	106	0.3730477396948826	1.6776357091800842	8.375967763842985e-4	0.021538202821310533	0.018497803495170367	1961	tags=35%, list=18%, signal=29%
BP	GO:0009895	negative regulation of catabolic process	195	-0.3418756543127454	-1.6208847745034143	8.431413035996972e-4	0.02159508160998434	0.018546653098113583	1897	tags=26%, list=18%, signal=22%
BP	GO:0051607	defense response to virus	149	0.3354179517760612	1.5927774526781746	8.59685401612491e-4	0.021932131505704496	0.01883612398808637	2135	tags=33%, list=20%, signal=27%
BP	GO:0010575	positive regulation of vascular endothelial growth factor production	20	0.627579951449359	1.95362195790973	8.814825697315675e-4	0.022400027654355125	0.0192379704692293	2064	tags=45%, list=19%, signal=36%
BP	GO:0002791	regulation of peptide secretion	281	0.2866960715259934	1.4770665425712537	8.937659822736414e-4	0.022623451426301545	0.019429855050496474	1961	tags=27%, list=18%, signal=23%
BP	GO:0044257	cellular protein catabolic process	489	-0.27396510915741634	-1.4332634056760667	9.02684298044184e-4	0.022707007365221618	0.019501615974646964	2218	tags=27%, list=21%, signal=22%
BP	GO:0032943	mononuclear cell proliferation	147	0.33752793276690485	1.5997755156877922	9.040752932449349e-4	0.022707007365221618	0.019501615974646964	2304	tags=33%, list=21%, signal=26%
BP	GO:0032655	regulation of interleukin-12 production	33	0.5383330382984408	1.9078072097715537	0.00096043027276219745	0.024029297944011735	0.020637247925599428	2172	tags=55%, list=20%, signal=44%
BP	GO:0045989	positive regulation of striated muscle contraction	11	-0.7837448748951242	-2.0267870418188627	9.726491071081197e-4	0.024241408515617752	0.020819416312877044	940	tags=45%, list=9%, signal=42%
CC	GO:0042611	MHC protein complex	18	0.6461612604144372	1.9549311792617738	0.0010031767262999498	0.02490645665296427	0.021390584198216718	3661	tags=89%, list=34%, signal=59%
BP	GO:0052548	regulation of endopeptidase activity	205	0.3075083009981823	1.525135566128734	0.0010072183985227463	0.02491135581079159	0.021394791775772443	2191	tags=31%, list=20%, signal=25%
BP	GO:0032897	negative regulation of viral transcription	16	0.663725292708401	1.944033289232015	0.0010191135791684865	0.025109718604607575	0.021565153064093612	2712	tags=69%, list=25%, signal=51%
BP	GO:1901990	regulation of mitotic cell cycle phase transition	296	-0.30545624786826936	-1.522216960895982	0.0010332472293975502	0.02534222148557786	0.021764835119273903	1982	tags=27%, list=18%, signal=23%
BP	GO:0030099	myeloid cell differentiation	271	0.28853612264538386	1.4807220474909317	0.001036371711987366	0.02534222148557786	0.021764835119273903	2842	tags=35%, list=26%, signal=26%
BP	GO:0045076	regulation of interleukin-2 biosynthetic process	12	0.7278628258763885	1.960030943991266	0.0010526533055377819	0.025643584285281303	0.02202365661408094	83	tags=42%, list=1%, signal=41%
BP	GO:0010469	regulation of signaling receptor activity	215	0.3019998546130893	1.5066256184349807	0.0010615711252653928	0.02576397337722751	0.022127051209454497	2771	tags=39%, list=26%, signal=30%
BP	GO:0032615	interleukin-12 production	34	0.5304454563767055	1.893695859086917	0.0010674864962958218	0.025810867522376588	0.022167325632034607	2172	tags=53%, list=20%, signal=42%
BP	GO:0002237	response to molecule of bacterial origin	196	0.31011111774417904	1.5291246786281432	0.0010743190011220664	0.02587950604933454	0.022226274932233874	2447	tags=35%, list=23%, signal=28%
BP	GO:0046596	regulation of viral entry into host cell	18	0.6417096193350815	1.94146294388763	0.0010867747868249457	0.026082594883798695	0.022400695118688065	3048	tags=83%, list=28%, signal=60%
BP	GO:0032964	collagen biosynthetic process	33	0.5345130481399114	1.8942694845211512	0.0011098305374140948	0.026533618286395902	0.022788050662796485	2167	tags=52%, list=20%, signal=41%
BP	GO:0045822	negative regulation of heart contraction	17	-0.6997691811171012	-2.0486926162659995	0.001113756816959828	0.026533618286395902	0.022788050662796485	269	tags=12%, list=3%, signal=11%
BP	GO:0002377	immunoglobulin production	60	0.44412288557926927	1.7980337370390689	0.0011198454174168899	0.02658094617165365	0.022828697597390004	947	tags=27%, list=9%, signal=24%
MF	GO:0031435	mitogen-activated protein kinase kinase kinase binding	12	0.7243673619027019	1.9506181572566457	0.0011558546100022705	0.02733553968180552	0.02347677035375338	753	tags=42%, list=7%, signal=39%
BP	GO:0040017	positive regulation of locomotion	374	0.26467206489061995	1.4054050680557326	0.0011637830708355963	0.027422961087326052	0.02355185108328344	2937	tags=35%, list=27%, signal=27%
BP	GO:0070663	regulation of leukocyte proliferation	125	0.35178285202252957	1.6239840353195705	0.0011747903805399429	0.02758203502137257	0.0236884696487974	2304	tags=35%, list=21%, signal=28%
BP	GO:0032496	response to lipopolysaccharide	191	0.31314831018577194	1.539013522162673	0.0011918382913806255	0.027881271220745317	0.023945464740753823	2447	tags=36%, list=23%, signal=28%
BP	GO:0045088	regulation of innate immune response	272	0.2863964831361775	1.470493232785173	0.0012093987560469939	0.028063109515960083	0.024101634179805227	2277	tags=30%, list=21%, signal=24%
BP	GO:0010613	positive regulation of cardiac muscle hypertrophy	25	-0.6276154850966938	-2.0292396442257292	0.0012126034976032134	0.028063109515960083	0.024101634179805227	1606	tags=28%, list=15%, signal=24%
BP	GO:0014742	positive regulation of muscle hypertrophy	25	-0.6276154850966938	-2.0292396442257292	0.0012126034976032134	0.028063109515960083	0.024101634179805227	1606	tags=28%, list=15%, signal=24%
BP	GO:0001910	regulation of leukocyte mediated cytotoxicity	32	0.5360811100949191	1.88523979681931	0.0012173244490005126	0.02807210829011858	0.02410936265917105	2319	tags=44%, list=22%, signal=34%
CC	GO:0005680	anaphase-promoting complex	17	-0.6933281762489893	-2.0298354852709353	0.0012481757431446348	0.028601865153521353	0.024564337405241617	1467	tags=47%, list=14%, signal=41%
BP	GO:0018196	peptidyl-asparagine modification	26	-0.6182803601425366	-2.0190072305741222	0.0012491246664269357	0.028601865153521353	0.024564337405241617	1710	tags=50%, list=16%, signal=42%
BP	GO:0018279	protein N-linked glycosylation via asparagine	25	-0.6256966464144844	-2.0230355533177216	0.0012883912162034142	0.029397095355627196	0.025247310452436812	1710	tags=52%, list=16%, signal=44%
BP	GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	31	0.5405099553303813	1.8845018052851488	0.0013026672646122962	0.02945645821157218	0.025298293464032187	1740	tags=45%, list=16%, signal=38%
BP	GO:0043406	positive regulation of MAP kinase activity	177	0.31768941115936455	1.5449313337572605	0.0013029470292807732	0.02945645821157218	0.025298293464032187	2240	tags=31%, list=21%, signal=25%
BP	GO:0045655	regulation of monocyte differentiation	14	0.6846674113863265	1.9280472702797353	0.0013052125631888621	0.02945645821157218	0.025298293464032187	2464	tags=71%, list=23%, signal=55%
BP	GO:0043542	endothelial cell migration	154	0.3283467741255225	1.5656153052080894	0.0013091759205143192	0.02945645821157218	0.025298293464032187	2172	tags=29%, list=20%, signal=24%
BP	GO:0031349	positive regulation of defense response	306	0.2771340594106242	1.4415277801917104	0.0013547076089410702	0.030375450885599082	0.026087558289824946	2320	tags=30%, list=22%, signal=25%
BP	GO:0031145	anaphase-promoting complex-dependent catabolic process	64	-0.46239696788587764	-1.8377080551455558	0.0013883560767980125	0.030959738007378366	0.026589365634342017	1108	tags=28%, list=10%, signal=25%
BP	GO:0032606	type I interferon production	94	0.3787348373742372	1.669817361613229	0.0013903215679239359	0.030959738007378366	0.026589365634342017	2118	tags=36%, list=20%, signal=29%
MF	GO:0019787	ubiquitin-like protein transferase activity	262	-0.3107336297963802	-1.5270883164647833	0.0014012695840086439	0.03109666748073977	0.02670696571973216	2791	tags=39%, list=26%, signal=29%
BP	GO:0046651	lymphocyte proliferation	145	0.332765941056705	1.573922199493965	0.0014140009272137228	0.03127210241755946	0.02685763571826461	2304	tags=32%, list=21%, signal=26%
BP	GO:0032944	regulation of mononuclear cell proliferation	118	0.3547425604835037	1.6225953245434328	0.0014444903012794056	0.03183774541595425	0.027343430801518867	2304	tags=36%, list=21%, signal=28%
BP	GO:0032727	positive regulation of interferon-alpha production	15	0.6656096751551943	1.9133581756709641	0.00147174661083703	0.03220105668999001	0.027655455932419942	649	tags=40%, list=6%, signal=38%
BP	GO:0006956	complement activation	31	0.5365891743574175	1.870831901985844	0.0014735088730860402	0.03220105668999001	0.027655455932419942	2819	tags=48%, list=26%, signal=36%
BP	GO:0032479	regulation of type I interferon production	92	0.38245984770834884	1.6793270992456644	0.0014768074108880982	0.03220105668999001	0.027655455932419942	2118	tags=37%, list=20%, signal=30%
CC	GO:0098687	chromosomal region	229	-0.32059170037116425	-1.5507550376123356	0.0014808510638297872	0.03220105668999001	0.027655455932419942	1721	tags=32%, list=16%, signal=28%
BP	GO:0090287	regulation of cellular response to growth factor stimulus	174	0.3173019855732293	1.5391534125518476	0.001490348221044663	0.03229918552631912	0.02773973259870845	2217	tags=30%, list=21%, signal=24%
BP	GO:0043277	apoptotic cell clearance	24	0.5828123744797491	1.9092132351942965	0.0014971322537112011	0.032338056680161945	0.02777311658024955	2447	tags=62%, list=23%, signal=48%
