gene	HGNC.symbol	Chimp.Mean.Expression	Human.Mean.Expression	Chimp.Overdispersion	Human.Overdispersion	Chimp.Mean.Adjusted.Dispersion	Human.Mean.Adjusted.Dispersion	Chimp.SE	Human.SE	P	q.value
ENSG00000135472	FAIM2	-20.6932712416762	-19.6962713384975	1.19349767642187	0.573698960596925	1.36660289345587	1.41602717249005	0.17817531648335663	0.36529805988228287	0.8934	0.4865735507616908
ENSG00000258057	BCDIN3D-AS1	-20.740466371332	-20.745253550867	0.206236283248123	0.136272281886601	-0.417528766074265	-0.568921507618448	0.30685927016374187	0.26380684335374366	0.7154	0.4419378018812067
ENSG00000167566	NCKAP5L	-18.6782341563354	-18.452657526741	0.167231920766135	0.0979874141640757	0.358799092089227	-0.0273741818504396	0.18330695395676308	0.17396619588105677	0.14	0.1972522465311306
ENSG00000139644	TMBIM6	-16.586716438472	-16.5480355324542	0.0313219676717466	0.0333557820967685	-1.13861781673886	-1.05071478699363	0.15017507819445378	0.23725223121520936	0.7626	0.45365271197727813
ENSG00000161791	FMNL3	-19.4264667007673	-19.2210291581762	0.340194119378089	0.197087401079864	0.802863867593105	0.517078401241446	0.24252743511676705	0.2525815203520298	0.4017	0.3370153070752546
ENSG00000110844	PRPF40B	-19.5476033722895	-19.3983337460521	0.0620015422065909	0.139457827566771	-0.952353055345808	0.113277013201426	0.40415265912814174	0.21953829204995604	0.0079	0.04027336069583682
ENSG00000187778	MCRS1	-16.9005253252858	-17.0266514692721	0.0359978491649043	0.0331291653046036	-1.00397524520898	-1.05585239727659	0.26123692218663885	0.29061074283992594	0.8683	0.4812057254523689
ENSG00000123352	SPATS2	-19.7756031781203	-20.1222311090786	0.161008021219733	0.150828734395662	-0.112852196382604	-0.128072873201143	0.2306112685775394	0.19861254451169066	0.9606	0.5029389089319166
ENSG00000178401	DNAJC22	-21.1349015413819	-23.8350955897781	0.258978393875264	0.548621198400147	-0.41713563450007	-0.353827672699156	0.18235782666092656	0.40635526817373757	0.8817	0.4838741064814218
ENSG00000135451	TROAP	-22.5872696432255	-21.5629047128674	1.0959982875002101	1.72673155719341	0.291184016352535	1.5622678888929	0.27234011795766566	0.26271645774428637	0.0311	0.08779824506334666
ENSG00000167553	TUBA1C	-19.5415906154524	-19.0744435464383	0.354848153632771	0.394773415320736	0.794914482772393	1.25092644990917	0.3892492128968491	0.2574218722670866	0.2044	0.2406970538296121
ENSG00000167552	TUBA1A	-16.2467256600107	-16.5944608070847	0.187328377176136	0.166215644503008	0.644716881638484	0.556140197977432	0.2794342659345632	0.26933213677738127	0.8012	0.4634250375041584
ENSG00000123416	TUBA1B	-16.9131794508018	-16.9440610371659	0.186463919842255	0.174137340928021	0.640422362230968	0.604359719790643	0.21728236403747309	0.24453989784844038	0.9059	0.4895588249270472
ENSG00000139636	LMBR1L	-19.0934061873486	-18.6595445815085	0.403651099775822	0.239016117203497	1.10804474587555	0.834882738468223	0.30223556481018943	0.2852872114946556	0.439	0.3520714080400495
ENSG00000167550	RHEBL1	-20.5519763449757	-21.3781638211655	0.947437223331286	0.304220226303284	1.2217563227537	-0.0891991628671105	0.36216996315128674	0.3638311451160934	0.0668	0.13358171558026077
ENSG00000167548	KMT2D	-19.2072615163098	-18.8596179587185	0.0652279566850709	0.129359877331205	-0.758087944540563	0.1826911175718	0.19865229671657986	0.22138039671404075	6e-4	0.007421286346236755
ENSG00000181929	PRKAG1	-17.4024559992011	-17.4053164744044	0.0913028258078334	0.0418807035694622	-0.0998448344225369	-0.831179702593983	0.1404784101474744	0.16286353508221188	0.0134	0.05446370350079031
ENSG00000181418	DDN	-19.412178206392	-20.877650661059	0.778388296351719	0.435927012824408	1.63668347019433	0.521463014723549	0.4802661597155856	0.21396131874819507	0.0952	0.16173319822543106
ENSG00000134287	ARF3	-18.2267576433104	-17.9738831618439	0.0794375388616089	0.0676632124594272	-0.294912750830756	-0.353528370794064	0.19981408497391695	0.20800650358310688	0.8342	0.47209038442740153
ENSG00000172602	RND1	-20.6882007679823	-21.4406009138044	2.72188317550374	0.913036874137638	2.19411254710695	0.980721774805388	0.5417803057309705	1.7844301047073237	0.1921	0.23332443881853193
ENSG00000174243	DDX23	-18.0723673717057	-18.0292617541376	0.0438236343198222	0.0402073280947671	-0.865836098486795	-0.876425176583963	0.24288905987102205	0.19049944504623142	0.9659	0.5039979027169474
ENSG00000167535	CACNB3	-19.6210176497619	-20.0896227540287	0.437375824856576	0.170883939374234	0.966429040579092	0.0121899172248208	0.21920024340898978	0.197707313129719	0.0362	0.09589735140471009
ENSG00000174233	ADCY6	-17.5873371133601	-16.9862614430184	0.0958041390096181	0.137019461681395	-0.0558270309025697	0.36429689871683	0.22997916324592757	0.13173300526828885	0.1137	0.1771859442583723
ENSG00000129315	CCNT1	-19.2873430474502	-19.3870002644808	0.0691644671737989	0.0538533920155673	-0.73173520062682	-0.834312473879779	0.21855433695893153	0.19473509538527783	0.7583	0.45281831077909807
ENSG00000139620	KANSL2	-18.1335948967782	-18.4910810831605	0.0568271387353524	0.0157496563158999	-0.616090850266841	-1.85994415847419	0.5431912185147262	0.3270530389598167	0.0242	0.07606253202763924
ENSG00000167528	ZNF641	-19.6066682767484	-19.3760162668697	0.0450411652964332	0.0599328170658247	-1.29978049150344	-0.723584470230124	0.3116245593315121	0.17799877213726514	0.0393	0.10099716224112487
ENSG00000177875	CCDC184	-21.1596726719916	-20.2945286624688	0.359255747217566	0.249293908286074	-0.103621743791805	0.286975235609801	0.22385983015675162	0.27266642227251225	0.1941	0.23463474950821234
ENSG00000177981	ASB8	-17.3909020181257	-17.6461999920713	0.118939970529543	0.0463758238255171	0.165153660720088	-0.731763605057435	0.1687341200190021	0.20418198045250113	0.0013	0.01266313921402249
ENSG00000152556	PFKM	-15.8370813259771	-15.7844025744345	0.291387809517954	0.268289831516151	1.06776292575278	1.00352948047495	0.16386682869571761	0.15267455471715838	0.7775	0.4576074645067513
ENSG00000079387	SENP1	-20.0294550170114	-20.0990399451456	0.123513845539295	0.0757737575844368	-0.515685021765904	-0.805469465825265	0.4675739678492825	0.28914398092247373	0.6487	0.42186834732473144
ENSG00000139219	COL2A1	-22.5645028920883	-22.5030294383406	1.03392971511543	2.69131366232491	0.243371993128696	1.63268397085593	0.4254208865825723	0.19752577061668822	0.0027	0.02047194976657592
ENSG00000134291	TMEM106C	-17.9394786439844	-18.1072952099354	0.0306873564427078	0.0731960570879185	-1.20516596816976	-0.283003253634726	0.21938938655670734	0.1860383612534258	0.0037	0.025445117119130424
ENSG00000111424	VDR	-22.0258080445217	-21.8062397930612	0.669086177490284	0.692451510643026	0.0650712192892359	0.542902434092716	0.19336534355739884	0.33859936350283176	0.2545	0.2688496826843813
ENSG00000061273	HDAC7	-18.2274107789749	-17.9529370499486	0.419823922281969	0.202013952155071	1.36985836579183	0.740878875039444	0.17649756569968125	0.25260020079653267	0.0219	0.07240749284160033
ENSG00000276691		-20.4160656258655	-19.4829929709585	2.01076879467448	1.24310716607544	2.0566190882681	2.27131708213942	0.35256324010992945	0.48456000508051417	0.5367	0.38724484421254224
ENSG00000211584	SLC48A1	-18.4536546764559	-18.2505536789983	0.0881635718586776	0.0669872843769928	-0.226145343940953	-0.386742498071738	0.2579062244623673	0.20800311577146613	0.5843	0.4035618546970325
ENSG00000079337	RAPGEF3	-18.6898557190735	-18.6307224293579	0.542961093537246	0.28132720897159	1.53316897781545	1.0028009743523	0.20118177529993275	0.1834569433925645	0.0534	0.11933916296635232
ENSG00000257433		-20.7083518918669	-21.4120295072594	0.54755989099143	0.202986564955348	0.578300148755697	-0.509655135342454	0.20961034662402228	0.28133134056814446	0.0459	0.11006171319764094
ENSG00000005175	RPAP3	-18.8974128539448	-19.2523963865857	0.0533359203348231	0.0539913951329893	-0.849093798714696	-0.787343830133362	0.24538388522214566	0.29115680209080813	0.8174	0.4677796260067878
ENSG00000179715	PCED1B	-20.385634477266	-20.822918261241	0.497205696570493	0.243264731937268	0.677560354751667	-0.0323088503742559	0.20705067605127625	0.24456309122280603	0.0643	0.13094310724856428
ENSG00000247774	PCED1B-AS1	-21.1479337550992	-21.575701266981	1.13541710545585	0.36680757709166	1.05362144353951	0.00739709359260621	0.44287697833643297	0.25887619701163617	0.152	0.2059324112467693
ENSG00000139211	AMIGO2	-20.3738864589428	-20.5163421659472	0.489173006395829	0.158466534186411	0.668270427885195	-0.288621845919742	0.2547378628476716	0.18622500846703305	0.0324	0.09009975788896576
ENSG00000134294	SLC38A2	-17.1225057086423	-17.1566568286901	0.356862895608256	0.154641952333217	1.28087791488127	0.482661354210121	0.36831751619448716	0.1918517493224719	0.0987	0.16490906020396165
ENSG00000111371	SLC38A1	-16.9971672886903	-17.3548921887628	0.202129266624493	0.104905016155845	0.718156425328419	0.0889499890612813	0.1886380267477669	0.30337963087278347	0.0285	0.08333170595412955
ENSG00000139218	SCAF11	-18.582094141878	-18.5940731080302	0.0456925414090668	0.0257436853838413	-0.911996828414205	-1.38266401169328	0.35481640482690757	0.19740939348565945	0.2986	0.29106870618010394
ENSG00000189079	ARID2	-20.5274209541925	-20.3297102887659	0.0950556636927541	0.148070697714875	-1.06258281119289	-0.252837182102192	0.33718347634573226	0.2136557667559857	0.027	0.08087133466151726
ENSG00000273015		-19.7133374560294	-19.7260225026737	0.0549986043018061	0.0623702759227293	-1.15397369338534	-0.816515178291963	0.22390287316215501	0.18953637154540717	0.2379	0.2603106221437196
ENSG00000177119	ANO6	-18.149981447818	-18.351729421061	0.0469769507485733	0.0648571807912645	-0.808975338999511	-0.429219182998073	0.21305831480905651	0.19575028218167936	0.1596	0.2114794923820869
ENSG00000134297	PLEKHA8P1	-22.2807796345878	-20.670522414865	0.201776986734007	0.263784401435942	-1.25743715838714	0.133547180913544	0.6901456496105498	0.2840374277112198	1e-4	0.0023391356057299523
ENSG00000184613	NELL2	-22.305617749412	-23.0550101290472	1.01538198081832	0.543622728863951	0.346576499926221	-0.147049086120587	0.30401988264166313	0.5533329672122034	0.3725	0.3246773585063571
ENSG00000139173	TMEM117	-18.651137663539	-19.7754564034233	0.117430196088788	0.0786011108995039	0.0128743640876756	-0.608557108771135	0.2882137266216672	0.2236373016269485	0.002	0.016773313855722095
ENSG00000198001		-19.8006135603949	-19.8830128870969	0.214843383824242	0.118386690137241	0.162125327177306	-0.252252047132743	0.17202590244464744	0.2909233493418964	0.181	0.22619437056753347
ENSG00000129317	PUS7L	-21.4291180467983	-20.8455849849805	0.0845669979649752	0.0633262970345682	-1.69690009557752	-1.39047423188424	0.22847121877394064	0.3569824354231185	0.2735	0.27881345229934734
ENSG00000139174	PRICKLE1	-18.9021424199285	-19.7335084586443	0.205513280142275	0.139600974698039	0.498308075477194	-0.014285426704389	0.1653642038935422	0.21691400545033082	0.0496	0.11477190799796923
ENSG00000134283	PPHLN1	-19.2238045924109	-19.2657796859809	0.109327274559765	0.0727592930965083	-0.248190249270774	-0.493211196085248	0.2092536228860058	0.2626022148749026	0.4555	0.3580818734711226
ENSG00000139168	ZCRB1	-18.0676570122274	-17.9936577657373	0.0379875748177486	0.0828292570526104	-1.00794768657635	-0.152011195593405	0.248393223912204	0.17512435685939776	0.0162	0.06071299761836848
ENSG00000015153	YAF2	-19.072408974639	-19.0367379448391	0.0650205365113206	0.102433291711683	-0.710143204649381	-0.0894495368225745	0.19992308626704489	0.2006990912611347	0.0406	0.10291506909043494
ENSG00000151233	GXYLT1	-20.2270097714073	-20.1032194001278	0.0958772249487671	0.0766203156744189	-0.875902253166687	-0.796325355456347	0.30305195411062824	0.28968223712287067	0.8415	0.4739206354870166
ENSG00000165966	PDZRN4	-22.6112149151828	-23.5238989270239	1.37003057897814	0.646971876183911	0.503352435404605	-0.107570579779863	0.30773484256626094	0.27018356002960864	0.3245	0.3033309150379973
ENSG00000018236	CNTN1	-22.367036809732	-22.7952488225222	0.789769476117109	0.506377243207977	0.0661682931718619	-0.136399762342691	0.2321108828011444	0.23408660878648013	0.5891	0.4050870181868227
ENSG00000188906	LRRK2	-20.4471212833455	-20.5543815042323	0.141646575677866	0.10839984503382	-0.615010631718838	-0.689890356352534	0.2322244142405181	0.22904782335210583	0.8163	0.4677247085166736
ENSG00000151229	SLC2A13	-20.6066562951479	-19.8589859269949	0.342765003760544	0.260896703168636	0.171695498105932	0.550005519457545	0.2923936803233224	0.2579273974771224	0.2791	0.2811648533741719
ENSG00000173208	ABCD2	-21.3428761303505	-19.9443434615352	0.681650533148645	0.355771442820926	0.436455060064513	0.817072598744245	0.2340110900198924	0.25592720970030464	0.2108	0.24504461966233085
ENSG00000139116	KIF21A	-18.8494253545012	-18.6057334486968	0.102248654027219	0.121071908269133	-0.183352009838765	0.163720684368782	0.36541866135037115	0.2623643388072871	0.387	0.33057032784591045
ENSG00000139117	CPNE8	-19.2278762760995	-19.8794993479832	0.345401027772773	0.250332981852909	0.900546869541052	0.498355355504245	0.2766636629284632	0.33217528844583627	0.3407	0.3108682357123859
ENSG00000057294	PKP2	-16.4678999982758	-16.3903798800272	0.235295532503822	0.170947832429548	0.877225588520496	0.579732597098815	0.23433383591353177	0.19692807047109415	0.3855	0.3301672451251964
ENSG00000274976		-18.8856775779503	-18.9205219880343	0.378020302401547	0.281760251381169	1.11294217343121	0.94827607706499	0.22914171159849397	0.22980162270176052	0.5983	0.407542017506953
ENSG00000139131	YARS2	-17.8672048275323	-18.8353240456189	0.0413223366182736	0.0445343323632011	-0.902474109381511	-0.878658725070302	0.30264170088840353	0.2936515203923966	0.9069	0.4898142242723075
ENSG00000087470	DNM1L	-18.0922299683343	-18.0820492869154	0.0505638314269274	0.0301571581502583	-0.726175490957714	-1.16756365571164	0.34817361926055185	0.2758929762340818	0.4026	0.3374821824608269
ENSG00000139132	FGD4	-19.864095861593	-19.6047156502459	0.263165703233026	0.0951868412446656	0.330461347851317	-0.341807290139074	0.2650851764035672	0.30365151196962675	0.0353	0.09475416527473299
ENSG00000151746	BICD1	-20.937912465694	-20.7933126608073	0.158730038433354	0.100932279918069	-0.795378500828582	-0.895777374537807	0.27120721461529124	0.28467098702476307	0.7839	0.45978049466227944
ENSG00000174718	RESF1	-19.1048616354906	-19.2323657351688	0.17330230159984	0.105716038146409	0.258302254840862	-0.109240672083803	0.2996068112281418	0.14250553054686665	0.3802	0.328021290987037
ENSG00000151743	AMN1	-19.6535444797969	-19.2129651338551	0.0688744246850406	0.0809780256737692	-0.898269281709716	-0.369982095823536	0.2518744561277272	0.17654743655732458	0.099	0.16516953163604073
ENSG00000139160	ETFBKMT	-19.9661844084053	-20.4238654699456	0.0368982711799243	0.053875574553723	-1.68986357283377	-1.31554408754526	0.28068615243926187	0.32738722706338086	0.2693	0.2764167019032603
ENSG00000170456	DENND5B	-18.5588946204465	-19.0330855831343	0.102617349085504	0.0823095648954997	-0.0970139835997248	-0.307336839563633	0.16699987146573098	0.1667285117752472	0.4187	0.34393505798164914
ENSG00000110900	TSPAN11	-20.1577100744294	-20.213194626905	0.422138437126905	0.527275984191533	0.645015959238403	1.07848950735982	0.2277639712272666	0.28942038330459235	0.2544	0.2688266331295694
ENSG00000110888	CAPRIN2	-18.6255945871248	-18.9857743305919	0.0660015489143449	0.068759164228928	-0.55617038239357	-0.4765039749211	0.20800638881473546	0.21373504698711324	0.8169	0.4677247085166736
ENSG00000133704	IPO8	-18.4038007548599	-18.8428183500705	0.0362822953846328	0.0235829784345792	-1.1051344025477	-1.51592337469991	0.23783010996340012	0.29224973734743137	0.0723	0.14065384515563512
ENSG00000133687	TMTC1	-19.2250698509283	-18.6809005536455	0.342324321856739	0.149812333487005	0.892718422752977	0.363978127350204	0.22127821963178013	0.23862828875012554	0.0251	0.07800007812437239
ENSG00000087502	ERGIC2	-18.4354173806537	-18.5973408286367	0.0387045610466161	0.0816506856209529	-1.04602123988777	-0.228905563432819	0.31105235896076244	0.16630100140531603	0.0215	0.07149746694303204
ENSG00000064763	FAR2	-20.5924824706049	-20.5237148222316	0.130285603415991	0.0953334148815834	-0.786976615902755	-0.800956626094682	0.2870733660599212	0.26357533235590863	0.9642	0.5037116362862177
ENSG00000257176		-21.1136882171549	-19.909329450106	0.19492370410472	0.344536932245987	-0.68943616780592	0.802695711228233	0.38585551676409674	0.24194436339424774	1e-4	0.0023391356057299523
ENSG00000275476		-21.0626652428528	-19.1831323252687	0.742667701646722	0.314778753861543	0.676818800430976	0.996393784383182	0.6578965585073838	0.38958727452263275	0.3222	0.30270332062412575
ENSG00000123106	CCDC91	-19.0693382745033	-18.9997711652904	0.0664395141869241	0.0752277149420011	-0.687444400767083	-0.389736331312412	0.16428843148631433	0.17574410921741612	0.228	0.2559532124115086
ENSG00000247934		-21.0230672553805	-20.3203944454943	0.183602341802328	0.173925688117234	-0.69830681911959	-0.0868753172744017	0.2997676689436342	0.23265653640003692	0.0556	0.1216171955009672
ENSG00000087448	KLHL42	-19.9212333271079	-19.6372271454446	0.295648764638469	0.0911320644009484	0.415617078804824	-0.398365650012697	0.31318486530650036	0.18499413577860319	0.0089	0.043072359084820495
ENSG00000061794	MRPS35	-16.9977235291399	-17.1305499031056	0.0508213274362866	0.0868019761209509	-0.662456724334292	-0.0942879184322529	0.1854207930378853	0.2385852277392571	0.0825	0.15069252089503318
ENSG00000174236	REP15	-18.4237343770174	-19.5021865613268	0.491933781402494	0.267306753452091	1.49844663655635	0.727602963379067	0.18584646054021228	0.30509832806760984	0.0354	0.09483750576624485
ENSG00000110841	PPFIBP1	-17.2566120565562	-17.4789489887073	0.150397772612706	0.0988814758798261	0.408854049505257	0.0255587121856573	0.3712337499382621	0.25471829879862695	0.432	0.3495123992158184
ENSG00000029153	ARNTL2	-22.2937814624442	-21.591017400855	0.60872163630171106	0.448080444272859	-0.159443329609207	0.20070814071394	0.23696797862001495	0.19208866328998916	0.2966	0.29018859080081677
ENSG00000211455	STK38L	-18.7957125815327	-19.0827840892719	0.205937483543229	0.179218506212911	0.533025759969212	0.459270968543294	0.2345266677993991	0.18157573393201387	0.8222	0.46908226708077244
ENSG00000152944	MED21	-17.6319551408367	-18.2754662794122	0.0391696308894591	0.128234266883004	-0.950524431579575	0.260105925999192	0.2976456598860491	0.1797339481297659	1e-4	0.0023391356057299523
ENSG00000275764		-19.761872076426	-19.2306245144574	0.161351365664437	0.106581447550109	-0.103367717452238	-0.10055814235599	0.2087937169080797	0.19846571942042898	0.9879	0.5096276551502379
ENSG00000064115	TM7SF3	-18.7827789637212	-18.9034499510579	0.0449304783146005	0.0705905412711092	-0.98559885101186	-0.432224423761873	0.24050098474458917	0.2657972507721452	0.1392	0.19668924766257886
ENSG00000247903		-19.4208545438752	-19.5568995561989	0.0917331714076416	0.16656712791724201	-0.505365993274823	0.235457281266075	0.2581966686436173	0.31114521520221694	0.054	0.11987126170616115
ENSG00000111790	FGFR1OP2	-18.4606000906043	-18.7309392095593	0.152242509478657	0.111739593831216	0.318817577677692	0.061640840538292	0.17033031718400124	0.37307675036769145	0.4627	0.36089543513978356
ENSG00000064102	INTS13	-18.6662216468074	-18.7800828938188	0.101822794731465	0.0551667652515952	-0.133965473748114	-0.653550049469009	0.236972130978929	0.20750502988858557	0.1776	0.22389837245064348
ENSG00000123104	ITPR2	-20.1236097224719	-20.2180259660558	0.130214381729453	0.0703792629087397	-0.512608165194242	-0.937803440324313	0.2653537614796286	0.33996010463497234	0.3543	0.3174647414493497
ENSG00000123096	SSPN	-18.3289135074605	-18.4588953900033	0.126749357380171	0.111280502800575	0.157588887397104	0.0991229223167642	0.23028073757569195	0.22523569327735615	0.8478	0.47552160098044927
ENSG00000123095	BHLHE41	-19.0300910516628	-19.0024046619225	0.132781942681981	0.137901145478614	0.0189211912596998	0.215687336171873	0.1821836822323591	0.17889238600504098	0.4234	0.34577207522505893
ENSG00000246695	RASSF8-AS1	-19.1885416660989	-19.6429555047492	0.0900457512543502	0.0778294443043553	-0.428304226492498	-0.558526027138874	0.24705718436328986	0.5688447124193157	0.7168	0.4425420291256356
ENSG00000133703	KRAS	-18.6879524128332	-19.2898749889756	0.0522207083357275	0.0717077439494308	-0.807850441710884	-0.515470783654258	0.2014848552770785	0.21820824050636897	0.2982	0.29088495016004184
ENSG00000205707	ETFRF1	-16.7079841044328	-17.5784761961277	0.215470606257996	0.196281094204301	0.789256134911392	0.710452740295827	0.14972393500613196	0.19106043220145966	0.6811	0.4318212102446991
ENSG00000118308	LRMP	-21.2335629834288	-21.7924769565823	0.376469250933529	0.206269064342828	-0.0976273326254449	-0.662357864168861	0.2010124589887667	0.27406076625334486	0.0979	0.16409067629900786
ENSG00000060982	BCAT1	-22.028445828934	-20.8732596354347	0.695870262114442	0.413316190062386	0.103020391655182	0.470547787827261	0.43313097235592807	0.27157023862205903	0.2572	0.2701889141214981
ENSG00000134532	SOX5	-21.8301715541698	-21.9918653575756	0.243087942707782	0.190573874126302	-0.84964795992491	-0.823470067066467	0.20711593174146498	0.2612324571843046	0.9329	0.49632480896414716
ENSG00000139163	ETNK1	-20.3843996307284	-20.0940747192693	0.10444070640849	0.064433232638691	-0.882087530332569	-0.965261698696086	0.34326402122584365	0.30154236297583126	0.8202	0.46851924894165853
ENSG00000111731	C2CD5	-18.9182644409428	-19.1223908683282	0.101869578537894	0.0746983321163335	-0.208655104146177	-0.425578034454205	0.45043236679901716	0.19497168694197523	0.708	0.43911954780294105
ENSG00000111728	ST8SIA1	-21.7419122297381	-22.0212465455529	0.2783123192284	0.459729781934731	-0.669382541344559	0.0454077474967842	0.2311493197374706	0.33065642144919283	0.0716	0.1397665062584666
ENSG00000111726	CMAS	-17.2458655465072	-17.6574123716265	0.0454394069668849	0.051599249166025	-0.787340995471569	-0.624896102575092	0.3679533072271296	0.2702551154297941	0.5014	0.37382450374850545
ENSG00000069431	ABCC9	-18.7554495486853	-18.6640252773038	0.118828350952939	0.164971711290157	-0.00502156309743951	0.46334449670978	0.23135600386318794	0.27748021006165435	0.2173	0.24914719095495974
ENSG00000121361	KCNJ8	-16.9928932023122	-16.7312251002165	0.124960929870079	0.163136566048324	0.237416744890807	0.539024583948341	0.2915002532308704	0.20497538003842944	0.4062	0.3391780701660299
ENSG00000111716	LDHB	-14.4653877794149	-14.4476412553023	0.211894720459763	0.154862025343292	0.610319002211121	0.33868090205683	0.2428487856965492	0.18283312791070605	0.4073	0.3393948867937235
ENSG00000134548	SPX	-18.6561093879127	-19.1003262284346	0.400747788729696	0.314474206798344	1.23897056701258	1.01737745673031	0.16046153983818767	0.25045410243542443	0.4292	0.3482342597710157
ENSG00000111711	GOLT1B	-18.3907377583997	-18.5302364927329	0.0784226824664104	0.143371251746946	-0.332174901653934	0.343682242234863	0.2496042488210936	0.22146641093592986	0.0477	0.1125336875047537
ENSG00000004700	RECQL	-18.1162678957454	-18.5613062592232	0.143928223806713	0.0903553066696986	0.315953869401856	-0.122270728656354	0.2471014674034471	0.2349422751937147	0.2173	0.24914719095495974
ENSG00000121350	PYROXD1	-20.0718979412468	-20.4234765140252	0.0736586207288604	0.0856784011314108	-1.05495146335727	-0.851404049996982	0.32937293501091275	0.2533545004938203	0.619	0.4141758438843852
ENSG00000111537	IFNG	-21.8998696904768	-23.1399396285883	3.04844080426892	4.49309397588061	1.64419299917088	1.93944931926391	0.5107472651256723	0.4737084436995627	0.7294	0.44582016419418824
ENSG00000111554	MDM1	-20.5866690829379	-20.484139818095	0.128755511828111	0.0623991717742002	-0.795244564190082	-1.20243435212596	0.27858032768799584	0.22800883763287294	0.2414	0.2624541200101649
ENSG00000251301	LINC02384	-22.2996833810267	-24.501858969287	1.97792066661576	1.04616182232267	1.01618405738717	0.134482181295197	0.47370986931002107	0.9172859767564889	0.362	0.3209766944902364
ENSG00000127314	RAP1B	-19.3023637643701	-19.8505877299419	0.196906111970005	0.0899902344427825	0.308328117834149	-0.510210055849259	0.28827326762199756	0.2178697403950446	0.056	0.12214249480728809
ENSG00000111581	NUP107	-19.6091944419796	-19.5859009846514	0.0570081196886949	0.0345503082031546	-1.06539072362199	-1.34804774534972	0.3581164922743122	0.2006571782242281	0.5271	0.3835058855981759
ENSG00000175782	SLC35E3	-20.2532890199943	-20.6631964483441	0.161691732077391	0.10003178220538	-0.36825174991577603	-0.831955104053864	0.20165837874881776	0.2210403312900415	0.1081	0.17268385233842526
ENSG00000135679	MDM2	-19.6378430773764	-19.6134493940853	0.123024025733106	0.144984729785363	-0.310307764171148	0.0755538871823014	0.24171422339454365	0.2693781888510997	0.2699	0.2767846910170521
ENSG00000135678	CPM	-20.0290823422342	-19.9408967622607	0.572754951759748	0.399842851606977	1.01861786472161	0.935597508981617	0.2463049414457647	0.2088308984766497	0.7899	0.4612148626252592
ENSG00000111605	CPSF6	-18.5382846734957	-18.5593166328713	0.0473684382789604	0.0543369239591646	-0.865117092277854	-0.630534494688789	0.32128652858532375	0.2951450963395794	0.5952	0.4066167599186102
ENSG00000090382	LYZ	-18.6589524710184	-18.8923895048828	1.1047273587865	0.353174000645212	2.25219519767962	1.18019039814875	0.2572749926906582	0.2430878504732394	0.0081	0.04089880713278494
ENSG00000127337	YEATS4	-18.361894064967	-18.9392301215614	0.114438731056335	0.128332310238888	0.050376803100161	0.157787927728213	0.18508045307449802	0.22044791290087104	0.6884	0.4333333817752336
ENSG00000166225	FRS2	-19.488978470203	-19.7028743449793	0.0462567767226124	0.0417549707651869	-1.21938947526324	-1.2072230836906	0.15985021410594644	0.23602094101223842	0.9585	0.5024414081182074
ENSG00000166226	CCT2	-16.9829729657847	-17.3019851562187	0.174783651641183	0.136880153610406	0.573344111405238	0.356790059442866	0.2332639041058747	0.21517155997220103	0.5545	0.39385757472930594
ENSG00000198812	LRRC10	-17.0506326941559	-17.7111124707785	0.485636046045635	0.608748550019213	1.59246620843446	1.84374904639711	0.22586793283333964	0.19715249465395468	0.3605	0.3201833468222917
ENSG00000127325	BEST3	-21.8198150494349	-22.9642268781479	0.408961902757341	0.246702172558836	-0.324202740767817	-0.909207971977334	0.26885697449681545	0.35914389343099046	0.1708	0.2190195082395128
ENSG00000127328	RAB3IP	-19.2893793075812	-19.7860407268663	0.113398148433924	0.0892190253508192	-0.238152505474825	-0.486963498292761	0.2811476956927037	0.22452035546839885	0.2562	0.2695689158556855
ENSG00000111596	CNOT2	-19.5365232862751	-19.5212225966818	0.0428988511286282	0.0257194252082349	-1.31563896983192	-1.62022644310467	0.49118836027021817	0.17135238346964798	0.5948	0.4065828611986691
ENSG00000135643	KCNMB4	-20.1120164876261	-20.0624349467996	0.422772552770101	0.207823664735229	0.671261771786028	0.220863742392125	0.2602525271556419	0.24236810546356463	0.1871	0.22997277554714882
ENSG00000258168		-22.1788775034272	-20.9302349225197	0.554385820575175	0.912121307707874	-0.197760384439076	1.23186948903437	0.23936312950115995	0.24832409821188442	6e-4	0.007421286346236755
ENSG00000127329	PTPRB	-18.925492163765	-18.6529820342429	0.237060414198464	0.0954913140667937	0.633640603366604	-0.0814754626273051	0.26822166344041937	0.1795834229267565	0.0358	0.09546285411953816
ENSG00000277247		-19.1101757499427	-19.6154029270994	1.90294713754493	2.73242720510203	2.65245029212493	3.01109722983027	0.24414671178127584	0.3567558739987092	0.3264	0.3044035738307776
ENSG00000153233	PTPRR	-21.6933183870586	-22.5186666269769	0.608093760898177	0.751515225005167	0.137176502998447	0.351523950442539	0.1704872469558926	0.3975695127310381	0.5216	0.38148184706256555
ENSG00000127324	TSPAN8	-21.1653285694721	-22.0447819866171	1.95181686555168	0.784858447312589	1.585721023406	0.570948038522017	0.7929411289348447	0.4097231007579891	0.4481	0.35522881785442295
ENSG00000133858	ZFC3H1	-19.1077037913643	-19.0162561081409	0.150768894826386	0.0799447211199763	0.117958330541455	-0.332650081517631	0.3052694832760298	0.25820822470786503	0.255	0.26919405700227556
