ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge
BP	GO:0002790	peptide secretion	346	0.2850958681277032	1.4919624512151146	2.5831783426327753e-4	0.011095623062898314	0.009949291635347416	2429	tags=31%, list=23%, signal=25%
BP	GO:1901992	positive regulation of mitotic cell cycle phase transition	45	-0.5230479253034506	-1.9244333162992848	2.58555413965686e-4	0.011095623062898314	0.009949291635347416	1420	tags=29%, list=13%, signal=25%
BP	GO:1902749	regulation of cell cycle G2/M phase transition	146	-0.3727438829313092	-1.6919289047285744	2.60615748140941e-4	0.011110460841798009	0.0099625964663296	2332	tags=35%, list=22%, signal=28%
CC	GO:0000922	spindle pole	117	-0.3932678141594575	-1.7282256122334503	2.6399155227032733e-4	0.011180818684390333	0.010025685370018623	1848	tags=29%, list=17%, signal=24%
BP	GO:0032946	positive regulation of mononuclear cell proliferation	71	0.44435703710024266	1.8457331366915528	2.691367438939601e-4	0.011324714937875723	0.010154715148972385	2607	tags=48%, list=24%, signal=37%
BP	GO:0002292	T cell differentiation involved in immune response	40	0.5221261494594732	1.9214002905073015	2.824551873981532e-4	0.01175350718850304	0.010539207225558282	1405	tags=35%, list=13%, signal=31%
BP	GO:0018279	protein N-linked glycosylation via asparagine	25	-0.6273084403792725	-2.0139886402981513	2.8295480268618426e-4	0.01175350718850304	0.010539207225558282	1030	tags=60%, list=10%, signal=54%
BP	GO:0070665	positive regulation of leukocyte proliferation	74	0.438654420748284	1.8358445267453882	2.9311627697233434e-4	0.012098047610068323	0.010848151853082707	2607	tags=47%, list=24%, signal=36%
BP	GO:0032743	positive regulation of interleukin-2 production	22	0.6476466996153288	2.056289554470974	2.970570137282777e-4	0.012126678880677597	0.010873825117176793	1071	tags=41%, list=10%, signal=37%
BP	GO:0050900	leukocyte migration	250	0.31047086208841623	1.566879077977217	2.976633427593392e-4	0.012126678880677597	0.010873825117176793	2180	tags=29%, list=20%, signal=24%
BP	GO:0060759	regulation of response to cytokine stimulus	114	0.38474306801023084	1.7408491110939421	2.9962892110540026e-4	0.012126678880677597	0.010873825117176793	2578	tags=39%, list=24%, signal=30%
BP	GO:0071219	cellular response to molecule of bacterial origin	120	0.38375628005968154	1.7507125415619762	3.0129557095510696e-4	0.012126678880677597	0.010873825117176793	1527	tags=28%, list=14%, signal=25%
BP	GO:0050671	positive regulation of lymphocyte proliferation	70	0.4381698384266932	1.8160625379098287	3.132551687102837e-4	0.012443233957648724	0.011157675673525172	2607	tags=47%, list=24%, signal=36%
BP	GO:0043044	ATP-dependent chromatin remodeling	41	-0.5365545670984192	-1.9352957253463565	3.1494312497684244e-4	0.012443233957648724	0.011157675673525172	1984	tags=46%, list=18%, signal=38%
BP	GO:0045841	negative regulation of mitotic metaphase/anaphase transition	25	-0.6228362296294008	-1.9996305015142777	3.206821097110088e-4	0.012443233957648724	0.011157675673525172	1379	tags=44%, list=13%, signal=38%
BP	GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	25	-0.6228362296294008	-1.9996305015142777	3.206821097110088e-4	0.012443233957648724	0.011157675673525172	1379	tags=44%, list=13%, signal=38%
BP	GO:1905819	negative regulation of chromosome separation	25	-0.6228362296294008	-1.9996305015142777	3.206821097110088e-4	0.012443233957648724	0.011157675673525172	1379	tags=44%, list=13%, signal=38%
BP	GO:2000816	negative regulation of mitotic sister chromatid separation	25	-0.6228362296294008	-1.9996305015142777	3.206821097110088e-4	0.012443233957648724	0.011157675673525172	1379	tags=44%, list=13%, signal=38%
BP	GO:0045766	positive regulation of angiogenesis	123	0.3778376703455782	1.7301512889770534	3.252863681776993e-4	0.012546759915425544	0.011250505967048248	2138	tags=31%, list=20%, signal=25%
BP	GO:0010498	proteasomal protein catabolic process	303	-0.3093441989708907	-1.5375577766663435	3.2991867504660104e-4	0.012584828290338869	0.011284641351960781	1635	tags=23%, list=15%, signal=20%
BP	GO:0032943	mononuclear cell proliferation	147	0.35305167898156853	1.6615313407875614	3.301575323082728e-4	0.012584828290338869	0.011284641351960781	2607	tags=38%, list=24%, signal=29%
BP	GO:0018196	peptidyl-asparagine modification	26	-0.6123558094593088	-1.9844201827442611	3.386896473864449e-4	0.012834555058854752	0.011508567889031554	1030	tags=58%, list=10%, signal=52%
BP	GO:0051603	proteolysis involved in cellular protein catabolic process	447	-0.2786938733735765	-1.4394204532033283	3.668086056488525e-4	0.013819300957003282	0.01239157590686454	2671	tags=31%, list=25%, signal=25%
BP	GO:0008037	cell recognition	64	0.451899428546118	1.8397337913272427	3.7880475957039085e-4	0.014188756312231982	0.012722861410578386	1927	tags=38%, list=18%, signal=31%
BP	GO:0000075	cell cycle checkpoint	150	-0.3634414808358123	-1.6559665894251199	3.987448206515144e-4	0.014705278745149548	0.013186019927424545	1898	tags=27%, list=18%, signal=23%
BP	GO:0046632	alpha-beta T cell differentiation	61	0.4641984871153351	1.8723305909928638	3.9933444259567386e-4	0.014705278745149548	0.013186019927424545	2146	tags=41%, list=20%, signal=33%
BP	GO:0071103	DNA conformation change	148	-0.3656056602113476	-1.6628932919366393	3.994026325843087e-4	0.014705278745149548	0.013186019927424545	1972	tags=29%, list=18%, signal=24%
CC	GO:0098552	side of membrane	225	0.315532415229944	1.5723773144769333	4.162483778555863e-4	0.015238923663865533	0.013664531940308276	1939	tags=27%, list=18%, signal=22%
BP	GO:0048566	embryonic digestive tract development	24	0.616093259857079	2.00175984406448	4.254232961796988e-4	0.015487319995755327	0.013887265493269886	1367	tags=42%, list=13%, signal=36%
BP	GO:0042063	gliogenesis	183	0.3306231839042365	1.603397957230034	4.326507066628209e-4	0.015662438989804912	0.014044292271559962	1943	tags=29%, list=18%, signal=24%
CC	GO:0098687	chromosomal region	229	-0.328493184725774	-1.58162956466332	4.392337061188634e-4	0.015812413420279083	0.014178772267696642	1535	tags=29%, list=14%, signal=25%
BP	GO:0051310	metaphase plate congression	39	-0.5437087796814475	-1.9411411836332104	4.4421411120159916e-4	0.01590335602533902	0.014260319242994054	721	tags=44%, list=7%, signal=41%
BP	GO:1903530	regulation of secretion by cell	403	0.2728382996924046	1.450051635458646	4.485133102920613e-4	0.01596904533347559	0.014319221936449847	2339	tags=29%, list=22%, signal=24%
BP	GO:1903707	negative regulation of hemopoiesis	90	0.4093822700510529	1.777786119698063	4.543802253725918e-4	0.016048240287726185	0.014390234955855839	1509	tags=29%, list=14%, signal=25%
BP	GO:0030155	regulation of cell adhesion	452	0.2702972513700961	1.4516103252191814	4.5569077360210156e-4	0.016048240287726185	0.014390234955855839	2607	tags=32%, list=24%, signal=25%
BP	GO:0000910	cytokinesis	97	-0.4092425014233465	-1.7442107248519674	4.6177071308054347e-4	0.01612694172858118	0.0144608054486303	2005	tags=30%, list=19%, signal=25%
CC	GO:0005844	polysome	38	-0.5415691013623896	-1.921564669754203	4.629029570240895e-4	0.01612694172858118	0.0144608054486303	938	tags=32%, list=9%, signal=29%
BP	GO:0051046	regulation of secretion	435	0.26959638005330133	1.442495441348394	4.8173424327579284e-4	0.01651929436100631	0.014812622623904294	2339	tags=29%, list=22%, signal=23%
BP	GO:0002703	regulation of leukocyte mediated immunity	106	0.3935633759435624	1.758915540875292	4.8214900700264035e-4	0.01651929436100631	0.014812622623904294	2920	tags=50%, list=27%, signal=37%
CC	GO:0009897	external side of plasma membrane	114	0.37912960294880266	1.715449834343141	4.8401594947795423e-4	0.01651929436100631	0.014812622623904294	3043	tags=44%, list=28%, signal=32%
BP	GO:0051092	positive regulation of NF-kappaB transcription factor activity	111	0.38450633946286883	1.7315043241581127	4.843620260171603e-4	0.01651929436100631	0.014812622623904294	2491	tags=41%, list=23%, signal=31%
BP	GO:0072599	establishment of protein localization to endoplasmic reticulum	55	-0.4808114906974014	-1.845793825094994	4.924401320469095e-4	0.01670686940138206	0.014980818566541418	2920	tags=58%, list=27%, signal=43%
BP	GO:0051607	defense response to virus	149	0.34855436466010487	1.643065270823554	4.956454011187425e-4	0.016728032287757558	0.014999795033856681	2519	tags=40%, list=23%, signal=31%
BP	GO:1901799	negative regulation of proteasomal protein catabolic process	41	-0.522797712390687	-1.8856762015501838	5.002037867279261e-4	0.01679440693262674	0.015059312259275441	1546	tags=37%, list=14%, signal=31%
BP	GO:0043367	CD4-positive, alpha-beta T cell differentiation	47	0.49347826448831367	1.883870454289561	5.242807523428796e-4	0.017512058119494123	0.015702820146135082	1644	tags=34%, list=15%, signal=29%
BP	GO:0006954	inflammatory response	401	0.2720543479701192	1.4448636558650818	5.284155459853629e-4	0.01755965506659052	0.01574549966984725	2412	tags=32%, list=22%, signal=26%
BP	GO:0043632	modification-dependent macromolecule catabolic process	398	-0.28865178397205143	-1.4749511921235838	5.315122328345709e-4	0.017572445248816425	0.015756968449231103	2671	tags=32%, list=25%, signal=25%
BP	GO:1903363	negative regulation of cellular protein catabolic process	60	-0.4630212500091398	-1.808087306056751	5.456529647144416e-4	0.01792538558251279	0.016073445161707375	1548	tags=32%, list=14%, signal=27%
BP	GO:0002443	leukocyte mediated immunity	490	0.26135733964890157	1.4127537527737979	5.477201150212241e-4	0.01792538558251279	0.016073445161707375	2824	tags=34%, list=26%, signal=26%
BP	GO:0001906	cell killing	62	0.4482253180495449	1.8139846073983315	5.557902225384051e-4	0.018098093678637513	0.01622831012119543	2489	tags=48%, list=23%, signal=37%
BP	GO:0042108	positive regulation of cytokine biosynthetic process	35	0.5356237090116884	1.912216564645887	5.640157924421884e-4	0.018235048508957647	0.01635111562206729	2607	tags=57%, list=24%, signal=43%
BP	GO:0046651	lymphocyte proliferation	145	0.3501945449937507	1.6440791794395746	5.656241898611864e-4	0.018235048508957647	0.01635111562206729	2607	tags=38%, list=24%, signal=29%
BP	GO:0071222	cellular response to lipopolysaccharide	118	0.3768830807810799	1.7144443831712881	5.791595236992077e-4	0.018578978780053792	0.016659513136110613	1527	tags=28%, list=14%, signal=24%
BP	GO:0035710	CD4-positive, alpha-beta T cell activation	59	0.45432630514954325	1.8194033054951646	5.99267561868827e-4	0.01912932906852216	0.01715300462284638	1405	tags=32%, list=13%, signal=28%
BP	GO:0070661	leukocyte proliferation	162	0.34009559985462995	1.6215322856760195	6.1787072243346e-4	0.019540248453225207	0.01752147034792124	2607	tags=36%, list=24%, signal=28%
BP	GO:1903901	negative regulation of viral life cycle	57	0.4599611144521125	1.8299586457676584	6.185521461550356e-4	0.019540248453225207	0.01752147034792124	2284	tags=46%, list=21%, signal=36%
BP	GO:0046634	regulation of alpha-beta T cell activation	61	0.4532966364534803	1.828358305302163	6.211869107043816e-4	0.019540248453225207	0.01752147034792124	2146	tags=43%, list=20%, signal=34%
BP	GO:1901990	regulation of mitotic cell cycle phase transition	296	-0.3057725431801398	-1.5162176120720945	6.279227324553432e-4	0.019656711624689002	0.01762590126190437	1569	tags=22%, list=15%, signal=20%
BP	GO:0009306	protein secretion	330	0.2836429238409772	1.4775213112722512	6.661883775750744e-4	0.020754330224454238	0.01861012066910127	2429	tags=31%, list=23%, signal=25%
BP	GO:0071824	protein-DNA complex subunit organization	130	-0.36811633035000524	-1.6431429778905602	6.828687491245273e-4	0.0211445179191688	0.018959996574693275	2674	tags=40%, list=25%, signal=30%
BP	GO:0060326	cell chemotaxis	150	0.34321502113077673	1.6195422084294415	6.852390066397297e-4	0.0211445179191688	0.018959996574693275	2597	tags=37%, list=24%, signal=28%
BP	GO:0006511	ubiquitin-dependent protein catabolic process	387	-0.2872335165748655	-1.4641961811721615	7.26286738004164e-4	0.022304919726383803	0.020000512815080994	2671	tags=32%, list=25%, signal=25%
BP	GO:0042094	interleukin-2 biosynthetic process	15	0.683944016775399	1.9540406484084014	7.348772754949924e-4	0.022462286533997882	0.02014162145348738	488	tags=47%, list=5%, signal=45%
BP	GO:0031145	anaphase-promoting complex-dependent catabolic process	64	-0.45156066237192855	-1.7845214420133886	7.619185835570714e-4	0.023179494936384142	0.020784732301631005	1486	tags=31%, list=14%, signal=27%
BP	GO:0032653	regulation of interleukin-10 production	28	0.5707014646388777	1.9300732303429824	7.709109597841449e-4	0.02334347205327691	0.020931768312879885	2377	tags=54%, list=22%, signal=42%
BP	GO:0030101	natural killer cell activation	39	0.5149816293475888	1.8839228334365647	7.830512898594858e-4	0.023559922562735144	0.021125856489002275	983	tags=41%, list=9%, signal=37%
BP	GO:1901989	positive regulation of cell cycle phase transition	53	-0.47620803427549285	-1.8141867716789828	7.853307520911714e-4	0.023559922562735144	0.021125856489002275	1420	tags=26%, list=13%, signal=23%
BP	GO:0032613	interleukin-10 production	29	0.5630968758191496	1.9212328014765119	8.142275551746304e-4	0.024314260633786198	0.021802260997157215	2377	tags=52%, list=22%, signal=40%
BP	GO:0002228	natural killer cell mediated immunity	33	0.5433323542932402	1.9114046871424255	8.226710831114286e-4	0.02445370925945898	0.021927302649807273	2824	tags=67%, list=26%, signal=49%
BP	GO:0050708	regulation of protein secretion	270	0.2926834885393123	1.4898771101730892	8.285004142502071e-4	0.024514532805211608	0.021981842281476295	2400	tags=30%, list=22%, signal=24%
BP	GO:0042102	positive regulation of T cell proliferation	48	0.4801622652936389	1.8403337489203015	8.332785123785716e-4	0.02454383981915065	0.022008121475261794	2607	tags=50%, list=24%, signal=38%
BP	GO:2000059	negative regulation of ubiquitin-dependent protein catabolic process	34	-0.5442657792320884	-1.8830416988759664	0.00085390755522554295	0.025037651393038544	0.022450915479137877	1548	tags=38%, list=14%, signal=33%
BP	GO:0032944	regulation of mononuclear cell proliferation	118	0.3663756587373752	1.6666460297214454	8.803224760227957e-4	0.02569589930012485	0.02304115726716848	2607	tags=41%, list=24%, signal=31%
BP	GO:0065004	protein-DNA complex assembly	111	-0.3848396430141496	-1.6764908197830948	9.179818522049218e-4	0.02658924927716633	0.023842211827478584	2979	tags=41%, list=28%, signal=30%
BP	GO:0006487	protein N-linked glycosylation	48	-0.4860036622844907	-1.8145450527767182	9.191345429143918e-4	0.02658924927716633	0.023842211827478584	1030	tags=38%, list=10%, signal=34%
BP	GO:0052547	regulation of peptidase activity	225	0.3038634816948572	1.5142280864131905	9.549227491981098e-4	0.02723216555811861	0.024418705958546904	2836	tags=38%, list=26%, signal=29%
BP	GO:0006749	glutathione metabolic process	29	-0.5678194477397932	-1.888713736981141	9.562739068476712e-4	0.02723216555811861	0.024418705958546904	1194	tags=31%, list=11%, signal=28%
BP	GO:0090231	regulation of spindle checkpoint	11	-0.7506323413510769	-1.9222202449348669	9.6237128284092e-4	0.02723216555811861	0.024418705958546904	1014	tags=36%, list=9%, signal=33%
BP	GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	11	-0.7506323413510769	-1.9222202449348669	9.6237128284092e-4	0.02723216555811861	0.024418705958546904	1014	tags=36%, list=9%, signal=33%
BP	GO:1903504	regulation of mitotic spindle checkpoint	11	-0.7506323413510769	-1.9222202449348669	9.6237128284092e-4	0.02723216555811861	0.024418705958546904	1014	tags=36%, list=9%, signal=33%
BP	GO:0019941	modification-dependent protein catabolic process	391	-0.28330191522550746	-1.4453291335283038	9.68226048508125e-4	0.02727871649709848	0.024460447541257896	2671	tags=32%, list=25%, signal=25%
BP	GO:0002285	lymphocyte activation involved in immune response	99	0.3805113272845232	1.6798366766798958	9.842069123369192e-4	0.02755704600131224	0.02471002175556264	1773	tags=33%, list=17%, signal=28%
BP	GO:0042113	B cell activation	142	0.3447947909588449	1.6143652965813018	9.866102889358704e-4	0.02755704600131224	0.02471002175556264	2722	tags=41%, list=25%, signal=31%
BP	GO:0050663	cytokine secretion	125	0.35731220027821897	1.6410893841828518	0.0010218062748194423	0.028417616570085777	0.02548168347415099	2339	tags=38%, list=22%, signal=30%
BP	GO:0006613	cotranslational protein targeting to membrane	50	-0.4784371281534566	-1.801145184075656	0.0010466973942743817	0.02898546630298288	0.025990866470510965	2920	tags=60%, list=27%, signal=44%
BP	GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	24	0.5955651046415575	1.9350614406560636	0.001063558240449247	0.0292079031835615	0.0261903225427647	1471	tags=38%, list=14%, signal=32%
BP	GO:0050670	regulation of lymphocyte proliferation	117	0.3614623455223955	1.642257925384983	0.0010652586725950627	0.0292079031835615	0.0261903225427647	2607	tags=40%, list=24%, signal=31%
BP	GO:0070663	regulation of leukocyte proliferation	125	0.35696993757689155	1.6395174152287753	0.0010682520145839623	0.0292079031835615	0.0261903225427647	2607	tags=40%, list=24%, signal=31%
BP	GO:0048872	homeostasis of number of cells	167	0.3265131358653388	1.5629684454948645	0.0010988223490910828	0.029917516059286622	0.026826622587274557	1284	tags=21%, list=12%, signal=19%
BP	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	265	-0.30757100592498315	-1.5065698006924149	0.0011164991917878985	0.030145601203089754	0.02703114337898886	2671	tags=34%, list=25%, signal=26%
BP	GO:0002819	regulation of adaptive immune response	93	0.3884307158066199	1.6962963898369237	0.0011165037482625834	0.030145601203089754	0.02703114337898886	1071	tags=27%, list=10%, signal=24%
BP	GO:0007080	mitotic metaphase plate congression	28	-0.5697305239571994	-1.8801267603533736	0.0011256190904997748	0.030265608740408883	0.027138752476779895	210	tags=29%, list=2%, signal=28%
BP	GO:0042276	error-prone translesion synthesis	14	-0.6970637724634609	-1.9131246835853506	0.0011492271447451588	0.030772693793176157	0.0275934486254601	1346	tags=57%, list=13%, signal=50%
BP	GO:0030261	chromosome condensation	21	-0.6246286527877888	-1.917582831794778	0.001154406616074639	0.03078417642865704	0.027603744945774344	160	tags=29%, list=1%, signal=28%
CC	GO:0046540	U4/U6 x U5 tri-snRNP complex	19	-0.6391585107772536	-1.9115559912050013	0.0011948790896159317	0.031498651762254117	0.028244405088960808	2608	tags=68%, list=24%, signal=52%
CC	GO:0097526	spliceosomal tri-snRNP complex	19	-0.6391585107772536	-1.9115559912050013	0.0011948790896159317	0.031498651762254117	0.028244405088960808	2608	tags=68%, list=24%, signal=52%
BP	GO:0002931	response to ischemia	38	0.510588164409633	1.8567541515194699	0.0011957821502337211	0.031498651762254117	0.028244405088960808	2621	tags=45%, list=24%, signal=34%
BP	GO:0045834	positive regulation of lipid metabolic process	90	0.38797301629709946	1.6848141545171442	0.0012268266085059978	0.032185572563234274	0.02886035746410871	3469	tags=53%, list=32%, signal=36%
BP	GO:0044839	cell cycle G2/M phase transition	194	-0.3276799984056997	-1.5467343693150217	0.0012440566471821266	0.03250599626508137	0.029147676962840995	2340	tags=32%, list=22%, signal=26%
BP	GO:0006323	DNA packaging	89	-0.4001270770821189	-1.6796459170210385	0.0012514973271592798	0.0325690870682415	0.029204249612848125	1195	tags=22%, list=11%, signal=20%
BP	GO:0042267	natural killer cell mediated cytotoxicity	32	0.5346748881732734	1.8664681238528242	0.0012979146837414554	0.03364194860257853	0.0301662697021172	2824	tags=66%, list=26%, signal=49%
BP	GO:0030595	leukocyte chemotaxis	105	0.3715610166466139	1.658163188031756	0.0013065303596396726	0.03373034553970151	0.030245534012207982	2597	tags=38%, list=24%, signal=29%
BP	GO:0045076	regulation of interleukin-2 biosynthetic process	12	0.7178575431942027	1.9197577106680925	0.0013138412129048403	0.03378448833183875	0.030294083104572763	405	tags=50%, list=4%, signal=48%
BP	GO:0006336	DNA replication-independent nucleosome assembly	26	-0.5756020500950145	-1.8653147529474396	0.001392390772588718	0.03552241026131847	0.0318524536456267	2820	tags=54%, list=26%, signal=40%
BP	GO:0034724	DNA replication-independent nucleosome organization	26	-0.5756020500950145	-1.8653147529474396	0.001392390772588718	0.03552241026131847	0.0318524536456267	2820	tags=54%, list=26%, signal=40%
BP	GO:0045047	protein targeting to ER	51	-0.468365870150795	-1.7703038169015135	0.001411911397975649	0.03587916023091061	0.03217234640588476	2920	tags=57%, list=27%, signal=42%
BP	GO:0002699	positive regulation of immune effector process	119	0.3552401460748134	1.6181941914711928	0.00143498588159052	0.03632308012776004	0.03257040323346904	3025	tags=47%, list=28%, signal=34%
BP	GO:0031347	regulation of defense response	470	0.25493756357169173	1.3733008390816805	0.0014626615022075354	0.03687955849924058	0.0330693896874282	2549	tags=32%, list=24%, signal=25%
BP	GO:0032103	positive regulation of response to external stimulus	186	0.31452034544988705	1.5281301491095145	0.0014699857821047304	0.03692057313193276	0.033106166940914374	2808	tags=41%, list=26%, signal=31%
BP	GO:0002286	T cell activation involved in immune response	55	0.44617528527177464	1.7604107381583824	0.001483186859407168	0.037108304436133006	0.033274503003160205	2146	tags=40%, list=20%, signal=32%
BP	GO:0000226	microtubule cytoskeleton organization	311	-0.2930141159474956	-1.4604547709004947	0.0014986331148512896	0.03735054840090907	0.03349171981368064	2207	tags=27%, list=21%, signal=22%
BP	GO:0044257	cellular protein catabolic process	489	-0.26591810426895773	-1.384853507918061	0.0015131693015777942	0.03756834128055213	0.03368701167456916	2671	tags=31%, list=25%, signal=24%
BP	GO:0046635	positive regulation of alpha-beta T cell activation	39	0.4969746944182616	1.8180492683609664	0.0015225997302823334	0.03765819180240275	0.03376757939396738	1223	tags=36%, list=11%, signal=32%
BP	GO:0034728	nucleosome organization	74	-0.4192120026458829	-1.7046889860362802	0.0015453450971231425	0.03789688879697381	0.03398161568539562	2820	tags=41%, list=26%, signal=30%
BP	GO:0032101	regulation of response to external stimulus	472	0.25418383446008064	1.3696380931775696	0.0015462239583333333	0.03789688879697381	0.03398161568539562	2522	tags=31%, list=23%, signal=25%
BP	GO:0002706	regulation of lymphocyte mediated immunity	72	0.4072369692567303	1.6958470342234313	0.0015497956066663672	0.03789688879697381	0.03398161568539562	2802	tags=47%, list=26%, signal=35%
BP	GO:0002791	regulation of peptide secretion	281	0.2826294919265341	1.4460004850637342	0.0015636033491374963	0.038090788354928476	0.03415548273541346	2400	tags=30%, list=22%, signal=24%
BP	GO:1904018	positive regulation of vasculature development	140	0.3397512902807053	1.5878925897874874	0.00156989549650874	0.038100834522009866	0.034164490994394815	2138	tags=29%, list=20%, signal=23%
CC	GO:0072686	mitotic spindle	72	-0.4226920271857355	-1.7094552757957548	0.0015861571737563085	0.038246141237535856	0.03429478551513937	2150	tags=39%, list=20%, signal=31%
BP	GO:0032816	positive regulation of natural killer cell activation	14	0.6807020749405255	1.9063072981353533	0.0015901910321595213	0.038246141237535856	0.03429478551513937	2729	tags=86%, list=25%, signal=64%
BP	GO:0032479	regulation of type I interferon production	92	0.3822882457291394	1.6666191382659676	0.0015935892182306606	0.038246141237535856	0.03429478551513937	2519	tags=42%, list=23%, signal=33%
BP	GO:0048010	vascular endothelial growth factor receptor signaling pathway	73	0.40484188233889684	1.689884225565999	0.0016200526517111805	0.03873779034349981	0.03473564046395695	1695	tags=26%, list=16%, signal=22%
BP	GO:0045622	regulation of T-helper cell differentiation	23	0.5875562326482415	1.8879487063108467	0.0016568248438761206	0.039471415398225226	0.03539347189704407	1045	tags=39%, list=10%, signal=35%
BP	GO:1904666	regulation of ubiquitin protein ligase activity	17	-0.6484862129103585	-1.8814251202235517	0.001692530047162635	0.04017433958100321	0.036023774283160774	794	tags=41%, list=7%, signal=38%
CC	GO:0097525	spliceosomal snRNP complex	32	-0.5390798828852633	-1.8386555704700913	0.001710863986313088	0.040364051631657266	0.0361938864533379	2608	tags=56%, list=24%, signal=43%
BP	GO:0046596	regulation of viral entry into host cell	18	0.6364246178483578	1.9113897124510122	0.0017129805862200228	0.040364051631657266	0.0361938864533379	2974	tags=83%, list=28%, signal=60%
BP	GO:0006283	transcription-coupled nucleotide-excision repair	58	-0.44707076524663164	-1.7334756717377784	0.0017687496581025146	0.04152716588588513	0.03723683490742136	2018	tags=40%, list=19%, signal=32%
BP	GO:1902751	positive regulation of cell cycle G2/M phase transition	17	-0.6466027729946704	-1.8759607771129956	0.0018066331964095542	0.042263476941277654	0.037897074840132015	1420	tags=41%, list=13%, signal=36%
BP	GO:0021782	glial cell development	76	0.39813974273800495	1.6758573826115994	0.0018505145333092617	0.043134295596561206	0.03867792587605878	2808	tags=43%, list=26%, signal=32%
BP	GO:0007276	gamete generation	316	-0.2893641423970877	-1.4449097283024586	0.0018589195235901822	0.04317490506403004	0.03871433982349672	1514	tags=22%, list=14%, signal=20%
BP	GO:0032606	type I interferon production	94	0.3749163078516929	1.6403733572650587	0.0018703952920781917	0.04328629104523815	0.03881421809124669	2519	tags=41%, list=23%, signal=32%
BP	GO:0045088	regulation of innate immune response	272	0.2827075691777442	1.4406851456471195	0.0019073432715956433	0.043980111377575785	0.039436357180672246	2549	tags=34%, list=24%, signal=26%
BP	GO:0046597	negative regulation of viral entry into host cell	11	0.7239098024599329	1.8855300304693423	0.0019147917663954045	0.043980111377575785	0.039436357180672246	2974	tags=100%, list=28%, signal=72%
CC	GO:0005680	anaphase-promoting complex	17	-0.6441679345766287	-1.8688966852754376	0.0019207363456564734	0.043980111377575785	0.039436357180672246	1435	tags=47%, list=13%, signal=41%
BP	GO:0043900	regulation of multi-organism process	275	0.28082471399685954	1.433331262904401	0.001933458882611425	0.044115540701838145	0.03955779478137534	2887	tags=40%, list=27%, signal=30%
BP	GO:0010389	regulation of G2/M transition of mitotic cell cycle	133	-0.35175172782111097	-1.5757574959273475	0.0019571865443425078	0.04450024142926123	0.03990275059933755	2332	tags=34%, list=22%, signal=27%
BP	GO:0061640	cytoskeleton-dependent cytokinesis	55	-0.45233338780669513	-1.736468845382379	0.0020244760984150724	0.04586924866339045	0.041130320438907624	1925	tags=35%, list=18%, signal=29%
BP	GO:0018212	peptidyl-tyrosine modification	230	0.29232761812317115	1.461167774100339	0.0020552972840714463	0.046405318469627074	0.04161100681487029	2889	tags=37%, list=27%, signal=28%
BP	GO:0046640	regulation of alpha-beta T cell proliferation	19	0.6181029326301654	1.885883442808475	0.0021151934344395794	0.04759185227489054	0.04267495525623713	523	tags=42%, list=5%, signal=40%
BP	GO:0006338	chromatin remodeling	98	-0.3819599814166321	-1.6315083949075537	0.00219850359916315	0.049105750273738764	0.04403244663921995	2305	tags=40%, list=21%, signal=32%
BP	GO:0071216	cellular response to biotic stimulus	138	0.334863128475146	1.5609103476557837	0.002201714526631377	0.049105750273738764	0.04403244663921995	1527	tags=25%, list=14%, signal=22%
BP	GO:0050691	regulation of defense response to virus by host	21	0.59686625950117	1.8705456202020063	0.0022052119335891946	0.049105750273738764	0.04403244663921995	1204	tags=43%, list=11%, signal=38%
BP	GO:0018108	peptidyl-tyrosine phosphorylation	228	0.2927669578195547	1.4614652792493272	0.0022265720577440665	0.04941159908966285	0.04430669703946376	2889	tags=37%, list=27%, signal=28%
BP	GO:0042129	regulation of T cell proliferation	87	0.3790324797948056	1.6361462142951289	0.002243626062322946	0.04962012588345628	0.04449368012941499	2607	tags=41%, list=24%, signal=32%
